web-scraper-order,web-scraper-start-url,pagination,PLZ,Stadt,Stadtteil,Landkreis,Bundesland
"1632988501-15241","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","52457","Aldenhoven","","Kreis Düren","Nordrhein-Westfalen"
"1632988485-14555","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","61449","Steinbach/Taunus","","Hochtaunuskreis","Hessen"
"1632988522-16548","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","34414","Warburg","","Kreis Höxter","Nordrhein-Westfalen"
"1632988485-15052","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","6774267744","Homberg b. Lauterecken","","Kreis Kusel","Rheinland-Pfalz"
"1632988501-15673","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56653","Glees","","Kreis Ahrweiler","Rheinland-Pfalz"
"1632988538-17254","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","23769","Stadt Fehmarn","","Kreis Ostholstein","Schleswig-Holstein"
"1632988473-14188","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","7682976831","Landau/Pfalz","","","Rheinland-Pfalz"
"1632988538-17066","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","2139421444","Kirchgellersen","","Kreis Lüneburg","Niedersachsen"
"1632988546-18012","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","1739117392","Spantekow","","Kreis Vorpommern-Greifswald","Mecklenburg-Vorpommern"
"1632988501-15451","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","54689","Kickeshausen","","Eifelkreis Bitburg-Prüm","Rheinland-Pfalz"
"1632988485-15034","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67714","Waldfischbach-Burgalben","","Südwestpfalz","Rheinland-Pfalz"
"1632988538-17601","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","25581","Poyenberg","","Kreis Steinburg","Schleswig-Holstein"
"1632988511-16200","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","49201","Dissen am Teutoburger Wald","","Kreis Osnabrück","Niedersachsen"
"1632988457-13095","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86508","Rehling","","Kreis Aichach-Friedberg","Bayern"
"1632988522-16361","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","31600","Uchte","","Kreis Nienburg/Weser","Niedersachsen"
"1632988485-15099","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","68549","Ilvesheim","","Rhein-Neckar-Kreis","Baden-Württemberg"
"1632988485-15147","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","69509","Mörlenbach","","Kreis Bergstraße","Hessen"
"1632988522-16869","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38376","Süpplingenburg","","Kreis Helmstedt","Niedersachsen"
"1632988440-11878","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94353","Haibach/Niederbayern","","Kreis Straubing-Bogen","Bayern"
"1632988457-13412","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","88416","Ochsenhausen","","Kreis Biberach","Baden-Württemberg"
"1632988473-14034","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","74834","Elztal","","Neckar-Odenwald-Kreis","Baden-Württemberg"
"1632988546-18253","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","14558","Nuthetal","","Kreis Potsdam-Mittelmark","Brandenburg"
"1632988473-14269","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","78089","Unterkirnach","","Schwarzwald-Baar-Kreis","Baden-Württemberg"
"1632988423-11311","https://home.meinestadt.de/deutschland/plz-0","","01855","Kirnitzschtal","","Kreis Sächsische Schweiz-Osterzgebirge","Sachsen"
"1632988546-18336","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","15898","Neuzelle","","Kreis Oder-Spree","Brandenburg"
"1632988485-14889","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","6695566981","Münchweiler an der Rodalb","","Südwestpfalz","Rheinland-Pfalz"
"1632988485-14586","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","63589","Linsengericht","","Main-Kinzig-Kreis","Hessen"
"1632988457-12819","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","8416484187","Weng","","Kreis Landshut","Bayern"
"1632988546-18202","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","12683","Berlin","Berlin-Biesdorf","",""
"1632988501-15352","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","54341","Fell","","Kreis Trier-Saarburg","Rheinland-Pfalz"
"1632988457-12816","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","84155","Bodenkirchen","","Kreis Landshut","Bayern"
"1632988473-13875","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","73453","Abtsgmünd","","Ostalbkreis","Baden-Württemberg"
"1632988538-17493","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","2486024890","Süderfahrenstedt","","Kreis Schleswig-Flensburg","Schleswig-Holstein"
"1632988538-17166","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","22307","Hamburg","Hamburg-Barmbek-Nord","",""
"1632988538-17154","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","22085","Hamburg","Hamburg-Uhlenhorst","",""
"1632988538-17709","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","26160","Bad Zwischenahn","","Kreis Ammerland","Niedersachsen"
"1632988485-15103","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","68649","Groß Rohrheim","","Kreis Bergstraße","Hessen"
"1632988473-13741","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72369","Zimmern unter der Burg","","Zollernalbkreis","Baden-Württemberg"
"1632988473-14262","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","77978","Schuttertal","","Ortenaukreis","Baden-Württemberg"
"1632988522-16987","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","39517","Burgstall","","Kreis Börde","Sachsen-Anhalt"
"1632988538-17266","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","23821","Rohlstorf","","Kreis Segeberg","Schleswig-Holstein"
"1632988538-17739","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","26532","Großheide","","Kreis Aurich","Niedersachsen"
"1632988440-11882","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","9435794375","Stallwang","","Kreis Straubing-Bogen","Bayern"
"1632988538-17528","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24966","Sörup","","Kreis Schleswig-Flensburg","Schleswig-Holstein"
"1632988501-15571","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56203","Höhr-Grenzhausen","","Westerwaldkreis","Rheinland-Pfalz"
"1632988501-15789","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","58285","Gevelsberg","","Ennepe-Ruhr-Kreis","Nordrhein-Westfalen"
"1632988457-13027","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","85669","Pastetten","","Kreis Erding","Bayern"
"1632988440-12197","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97264","Helmstadt","","Kreis Würzburg","Bayern"
"1632988538-17016","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","20539","Hamburg","Hamburg-Veddel","",""
"1632988522-16363","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","31604","Raddestorf","","Kreis Nienburg/Weser","Niedersachsen"
"1632988485-15054","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67745","Grumbach/Glan","","Kreis Kusel","Rheinland-Pfalz"
"1632988501-15347","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","54329","Konz","","Kreis Trier-Saarburg","Rheinland-Pfalz"
"1632988522-16485","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","33659","Bielefeld","Bielefeld-Schillingshof","","Nordrhein-Westfalen"
"1632988473-13926","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","73779","Deizisau","","Kreis Esslingen","Baden-Württemberg"
"1632988423-11235","https://home.meinestadt.de/deutschland/plz-0","","09356","Sankt Egidien","","Kreis Zwickau","Sachsen"
"1632988457-13083","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86491","Ebershausen","","Kreis Günzburg","Bayern"
"1632988473-14394","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","79263","Simonswald","","Kreis Emmendingen","Baden-Württemberg"
"1632988522-16731","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","3640436414","Unterbreizbach","","Wartburgkreis","Thüringen"
"1632988538-17029","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","21149","Hamburg","Hamburg-Hausbruch","",""
"1632988440-11848","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94234","Viechtach","","Kreis Regen","Bayern"
"1632988511-15879","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","40549","Düsseldorf","Düsseldorf-Heerdt","","Nordrhein-Westfalen"
"1632988485-14891","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","66957","Eppenbrunn","","Südwestpfalz","Rheinland-Pfalz"
"1632988538-17864","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","28259","Bremen","Bremen-Huchting","","Bremen"
"1632988546-18348","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","16247","Althüttendorf","","Kreis Barnim","Brandenburg"
"1632988473-14082","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","75233","Tiefenbronn","","Enzkreis","Baden-Württemberg"
"1632988423-11248","https://home.meinestadt.de/deutschland/plz-0","","094050943709573","Gornau/Erzgebirge","","Erzgebirgskreis","Sachsen"
"1632988511-15896","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","41063","Mönchengladbach","Mönchengladbach-Windberg","","Nordrhein-Westfalen"
"1632988457-12566","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82178","Puchheim","","Kreis Fürstenfeldbruck","Bayern"
"1632988473-14335","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","78594","Gunningen","","Kreis Tuttlingen","Baden-Württemberg"
"1632988457-12630","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","8243682449","Eglfing","","Kreis Weilheim-Schongau","Bayern"
"1632988522-16911","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38554","Weyhausen","","Kreis Gifhorn","Niedersachsen"
"1632988457-12764","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83673","Bichl","","Kreis Bad Tölz-Wolfratshausen","Bayern"
"1632988538-17167","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","22309","Hamburg","Hamburg-Steilshoop","",""
"1632988538-17468","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24803","Tielen","","Kreis Schleswig-Flensburg","Schleswig-Holstein"
"1632988522-16850","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38275","Haverlah","","Kreis Wolfenbüttel","Niedersachsen"
"1632988522-16821","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38104","Braunschweig","Braunschweig-Riddagshausen","","Niedersachsen"
"1632988440-12338","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","9783697852","Bischbrunn","","Kreis Main-Spessart","Bayern"
"1632988440-11559","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91720","Markt Absberg","","Kreis Weißenburg-Gunzenhausen","Bayern"
"1632988440-11498","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91474","Langenfeld/Mittelfranken","","Kreis Neustadt/Aisch-Bad Windsheim","Bayern"
"1632988546-18371","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","16767","Leegebruch","","Kreis Oberhavel","Brandenburg"
"1632988457-13462","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","88709","Hagnau am Bodensee","","Bodenseekreis","Baden-Württemberg"
"1632988440-12266","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97511","Lülsfeld","","Kreis Schweinfurt","Bayern"
"1632988423-10800","https://home.meinestadt.de/deutschland/plz-0","","03205","Calau","","Kreis Oberspreewald-Lausitz","Brandenburg"
"1632988511-15939","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","44143","Dortmund","Dortmund-Kaiserbrunnen","","Nordrhein-Westfalen"
"1632988440-12056","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","95704","Pullenreuth","","Kreis Tirschenreuth","Bayern"
"1632988522-16734","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","364333646036469","Bad Salzungen","","Wartburgkreis","Thüringen"
"1632988423-10778","https://home.meinestadt.de/deutschland/plz-0","","03046","Cottbus","Cottbus-Ströbitz","","Brandenburg"
"1632988457-13073","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86476","Neuburg a.d. Kammel","","Kreis Günzburg","Bayern"
"1632988473-13743","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","7237972406","Bisingen","","Zollernalbkreis","Baden-Württemberg"
"1632988423-11041","https://home.meinestadt.de/deutschland/plz-0","","06785","Oranienbaum-Wörlitz","","Kreis Wittenberg","Sachsen-Anhalt"
"1632988511-15861","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","40221","Düsseldorf","Düsseldorf-Hafen","","Nordrhein-Westfalen"
"1632988440-11745","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","93185","Michelsneukirchen","","Kreis Cham","Bayern"
"1632988522-16745","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","3712437127","Rosdorf/Kr. Göttingen","","Kreis Göttingen","Niedersachsen"
"1632988538-17732","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","26474","Spiekeroog","","Kreis Wittmund","Niedersachsen"
"1632988546-18201","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","12679","Berlin","Berlin-Marzahn","",""
"1632988457-12935","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","85135","Titting","","Kreis Eichstätt","Bayern"
"1632988511-15964","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","446234462544627446284462944649446514465244653","Herne","","","Nordrhein-Westfalen"
"1632988457-12644","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82491","Grainau","","Kreis Garmisch-Partenkirchen","Bayern"
"1632988457-12552","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","8204182064","Oberhaching","","Kreis München","Bayern"
"1632988501-15213","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","516435164551647","Gummersbach","","Oberbergischer Kreis","Nordrhein-Westfalen"
"1632988511-15919","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","41747417484174941751","Viersen","","Kreis Viersen","Nordrhein-Westfalen"
"1632988457-12549","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82008","Unterhaching","","Kreis München","Bayern"
"1632988538-17257","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","23777","Heringsdorf Kr. Ostholstein","","Kreis Ostholstein","Schleswig-Holstein"
"1632988511-15945","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","44229","Dortmund","Dortmund-Bittermark","","Nordrhein-Westfalen"
"1632988485-15038","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67724","Gehrweiler","","Donnersbergkreis","Rheinland-Pfalz"
"1632988473-13662","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","7154971566","Althütte","","Rems-Murr-Kreis","Baden-Württemberg"
"1632988457-13354","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","88094","Oberteuringen","","Bodenseekreis","Baden-Württemberg"
"1632988473-14345","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","78609","Tuningen","","Schwarzwald-Baar-Kreis","Baden-Württemberg"
"1632988423-11195","https://home.meinestadt.de/deutschland/plz-0","","09112","Chemnitz","Chemnitz-Kaßberg","","Sachsen"
"1632988511-16252","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","49688","Lastrup","","Kreis Cloppenburg","Niedersachsen"
"1632988457-12713","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83361","Kienberg/Oberbayern","","Kreis Traunstein","Bayern"
"1632988538-17597","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","2557225594","Vaale","","Kreis Steinburg","Schleswig-Holstein"
"1632988457-13216","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86926","Greifenberg","","Kreis Landsberg a. Lech","Bayern"
"1632988423-11083","https://home.meinestadt.de/deutschland/plz-0","","07613","Heideland","","Saale-Holzland-Kreis","Thüringen"
"1632988423-10994","https://home.meinestadt.de/deutschland/plz-0","","0652806536","Südharz","","Kreis Mansfeld-Südharz","Sachsen-Anhalt"
"1632988473-14412","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","79299","Wittnau","","Breisgau-Hochschwarzwald","Baden-Württemberg"
"1632988473-13713","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72224","Ebhausen","","Kreis Calw","Baden-Württemberg"
"1632988457-13236","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86977","Burggen","","Kreis Weilheim-Schongau","Bayern"
"1632988538-17673","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","25870","Oldenswort","","Kreis Nordfriesland","Schleswig-Holstein"
"1632988423-11147","https://home.meinestadt.de/deutschland/plz-0","","0828008301","Aue-Bad Schlema","","Erzgebirgskreis","Sachsen"
"1632988440-12107","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","96196","Wattendorf","","Kreis Bamberg","Bayern"
"1632988457-13481","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89179","Beimerstetten","","Alb-Donau-Kreis","Baden-Württemberg"
"1632988522-16350","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","31542","Bad Nenndorf","","Kreis Schaumburg","Niedersachsen"
"1632988440-11755","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","93333","Neustadt/Donau","","Kreis Kelheim","Bayern"
"1632988485-14644","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","63869","Heigenbrücken","","Kreis Aschaffenburg","Bayern"
"1632988457-13499","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89269","Vöhringen/Iller","","Kreis Neu-Ulm","Bayern"
"1632988440-12155","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","965159652398743","Sonneberg","","Kreis Sonneberg","Thüringen"
"1632988501-15341","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","54314","Greimerath b. Trier","","Kreis Trier-Saarburg","Rheinland-Pfalz"
"1632988485-14725","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","65189","Wiesbaden","Wiesbaden-Südost","","Hessen"
"1632988501-15569","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56182","Urbar b. Koblenz","","Kreis Mayen-Koblenz","Rheinland-Pfalz"
"1632988522-16806","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","3763937647","Brevörde","","Kreis Holzminden","Niedersachsen"
"1632988473-14142","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","76448","Durmersheim","","Kreis Rastatt","Baden-Württemberg"
"1632988423-11205","https://home.meinestadt.de/deutschland/plz-0","","09125","Chemnitz","Chemnitz-Harthau","","Sachsen"
"1632988538-17730","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","26452","Sande","","Kreis Friesland","Niedersachsen"
"1632988522-16516","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","34246","Vellmar","","Kreis Kassel","Hessen"
"1632988440-12077","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","96151","Breitbrunn/Unterfranken","","Kreis Haßberge","Bayern"
"1632988501-15158","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","50354","Hürth","","Rhein-Erft-Kreis","Nordrhein-Westfalen"
"1632988457-13266","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","87534","Oberstaufen","","Kreis Oberallgäu","Bayern"
"1632988423-10841","https://home.meinestadt.de/deutschland/plz-0","","04318","Leipzig","Leipzig-Anger- Crottendorf","","Sachsen"
"1632988440-11678","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","92685","Floß","","Kreis Neustadt a.d. Waldnaab","Bayern"
"1632988457-13541","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89435","Finningen","","Kreis Dillingen a.d. Donau","Bayern"
"1632988473-14183","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","76774","Leimersheim","","Kreis Germersheim","Rheinland-Pfalz"
"1632988440-12219","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97297","Waldbüttelbrunn","","Kreis Würzburg","Bayern"
"1632988457-12651","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82549","Königsdorf","","Kreis Bad Tölz-Wolfratshausen","Bayern"
"1632988538-17219","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","23558","Lübeck","Lübeck-St. Lorenz Süd","","Schleswig-Holstein"
"1632988423-11013","https://home.meinestadt.de/deutschland/plz-0","","06632","Gleina","","Burgenlandkreis","Sachsen-Anhalt"
"1632988423-11158","https://home.meinestadt.de/deutschland/plz-0","","08328","Stützengrün","","Erzgebirgskreis","Sachsen"
"1632988440-12367","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97950","Großrinderfeld","","Main-Tauber-Kreis","Baden-Württemberg"
"1632988423-10749","https://home.meinestadt.de/deutschland/plz-0","","02791","Oderwitz","","Kreis Görlitz","Sachsen"
"1632988457-13087","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86497","Horgau","","Kreis Augsburg","Bayern"
"1632988473-14483","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","79802","Dettighofen","","Kreis Waldshut","Baden-Württemberg"
"1632988485-14613","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","63773","Goldbach/Unterfranken","","Kreis Aschaffenburg","Bayern"
"1632988538-17143","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","21776","Wanna","","Kreis Cuxhaven","Niedersachsen"
"1632988511-15874","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","40474","Düsseldorf","Düsseldorf-Golzheim","","Nordrhein-Westfalen"
"1632988457-12968","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","85386","Eching Kr. Freising","","Kreis Freising","Bayern"
"1632988473-13962","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","74343","Sachsenheim","","Kreis Ludwigsburg","Baden-Württemberg"
"1632988522-16506","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","34128","Kassel","Kassel-Harleshausen","","Hessen"
"1632988546-18186","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","12437","Berlin","Berlin-Baumschulenweg","",""
"1632988473-14070","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","75050","Gemmingen","","Kreis Heilbronn","Baden-Württemberg"
"1632988473-14313","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","78476","Allensbach","","Kreis Konstanz","Baden-Württemberg"
"1632988538-17290","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","23899","Besenthal","","Kreis Herzogtum Lauenburg","Schleswig-Holstein"
"1632988457-13165","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86735","Forheim","","Kreis Donau-Ries","Bayern"
"1632988538-17897","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","29353","Ahnsbeck","","Kreis Celle","Niedersachsen"
"1632988511-16236","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","49586","Merzen","","Kreis Osnabrück","Niedersachsen"
"1632988485-14521","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","60435","Frankfurt am Main","Frankfurt am Main-Eckenheim","","Hessen"
